Zip,Inland/Coastal,Pair,Date,Price,TotalWeightedObservations,GMSL_noGIA,StdDevGMSL_noGIA,SmoothedGSML_noGIA,GMSL_GIA,StdDevGMSL_GIA,SmoothedGSML_GIA,SmoothedGSML_GIA_sigremoved,LogPrice,PredLogPrice
19963.0,1,9,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.383199600276672
19960.0,0,9,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.372487959967518
19904.0,0,10,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.256412208503367
19901.0,1,10,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.26712384881252
19720.0,1,11,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.238419608908508
19702.0,0,11,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.227707968599356
33137.0,1,12,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.9169713882741
33127.0,0,12,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.906259747964945
33129.0,1,13,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,13.029390806122976
33145.0,0,13,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,13.018679165813822
33131.0,1,14,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,13.039450025260269
33130.0,0,14,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,13.028738384951115
33308.0,1,15,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.58411619402085
33309.0,0,15,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.573404553711697
33062.0,1,16,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.779861849041021
33060.0,0,16,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.769150208731869
32226.0,1,17,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.312334242841883
32218.0,0,17,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.30162260253273
96778.0,1,18,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.230189902331892
96771.0,0,18,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.219478262022738
70124.0,1,19,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.928580831538458
70118.0,0,19,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.917869191229304
70122.0,1,20,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.481244721084215
70119.0,0,20,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.470533080775061
70126.0,1,21,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.083025580699044
70116.0,0,21,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.07231394038989
39501.0,1,22,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,11.67733916837353
39503.0,0,22,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,11.666627528064376
29412.0,1,23,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.652251501876973
29407.0,0,23,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.64153986156782
29577.0,1,24,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.098654904864883
29579.0,0,24,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.08794326455573
29566.0,0,25,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.214947469896414
29582.0,1,25,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.225659110205568
77062.0,0,26,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.217888407512753
77058.0,1,26,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.228600047821907
77015.0,1,27,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,11.712293092305927
77020.0,0,27,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,11.701581451996775
21403.0,1,28,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,13.12724480322561
21401.0,0,28,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,13.116533162916456
21122.0,1,29,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.650290793405373
21060.0,0,29,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.63957915309622
21220.0,1,30,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.283862683493895
21237.0,0,30,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.273151043184741
10305.0,1,31,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,13.044479013518798
10304.0,0,31,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,13.033767373209644
10306.0,0,32,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,13.04489089307939
10314.0,1,32,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,13.055602533388543
11214.0,1,33,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,13.449515943858627
11204.0,0,33,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,13.438804303549473
10023.0,0,34,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,14.732681152896479
10069.0,1,34,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,14.743392793205635
10003.0,0,35,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,14.740031028600063
10010.0,1,35,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,14.750742668909217
28468.0,1,36,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.290565839179814
28467.0,0,36,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.279854198870662
23502.0,0,37,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.314965698181085
23518.0,1,37,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.32567733849024
23666.0,0,38,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.040952687932986
23661.0,1,38,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62,,12.05166432824214
36576.0,0,1,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.497051038735341
36532.0,1,1,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.507855056605653
36605.0,1,2,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,11.346396218017999
36606.0,0,2,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,11.335592200147687
99501.0,1,3,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.551467430519885
99508.0,0,3,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.540663412649575
94014.0,0,4,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,13.495723444753208
94015.0,1,4,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,13.50652746262352
93950.0,1,5,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,13.633128443004669
93940.0,0,5,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,13.622324425134357
93109.0,1,6,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,14.841518930127151
93108.0,0,6,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,14.83071491225684
77505.0,1,7,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.255774432497617
77504.0,0,7,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.244970414627307
19947.0,0,8,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.523075006099285
19968.0,1,8,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.533879023969595
19963.0,1,9,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.384108865138355
19960.0,0,9,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.373304847268043
19904.0,0,10,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.257229095803892
19901.0,1,10,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.268033113674203
19720.0,1,11,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.23932887377019
19702.0,0,11,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.228524855899881
33137.0,1,12,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.917880653135782
33127.0,0,12,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.90707663526547
33129.0,1,13,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,13.030300070984659
33145.0,0,13,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,13.019496053114347
33131.0,1,14,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,13.040359290121952
33130.0,0,14,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,13.02955527225164
33308.0,1,15,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.585025458882534
33309.0,0,15,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.574221441012222
33062.0,1,16,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.780771113902706
33060.0,0,16,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.769967096032394
32226.0,1,17,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.313243507703566
32218.0,0,17,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.302439489833255
96778.0,1,18,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.231099167193575
96771.0,0,18,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.220295149323263
70124.0,1,19,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.92949009640014
70118.0,0,19,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.91868607852983
70122.0,1,20,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.482153985945898
70119.0,0,20,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.471349968075586
70126.0,1,21,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.083934845560727
70116.0,0,21,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.073130827690415
39501.0,1,22,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,11.678248433235213
39503.0,0,22,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,11.667444415364901
29412.0,1,23,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.653160766738656
29407.0,0,23,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.642356748868345
29577.0,1,24,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.099564169726566
29579.0,0,24,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.088760151856254
29566.0,0,25,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.215764357196939
29582.0,1,25,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.22656837506725
77062.0,0,26,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.218705294813278
77058.0,1,26,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.22950931268359
77015.0,1,27,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,11.71320235716761
77020.0,0,27,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,11.7023983392973
21403.0,1,28,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,13.128154068087293
21401.0,0,28,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,13.11735005021698
21122.0,1,29,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.651200058267056
21060.0,0,29,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.640396040396745
21220.0,1,30,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.284771948355578
21237.0,0,30,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.273967930485266
10305.0,1,31,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,13.04538827838048
10304.0,0,31,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,13.034584260510169
10306.0,0,32,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,13.045707780379916
10314.0,1,32,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,13.056511798250225
11214.0,1,33,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,13.45042520872031
11204.0,0,33,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,13.439621190849998
10023.0,0,34,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,14.733498040197004
10069.0,1,34,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,14.744302058067316
10003.0,0,35,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,14.740847915900588
10010.0,1,35,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,14.7516519337709
28468.0,1,36,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.291475104041497
28467.0,0,36,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.280671086171187
23502.0,0,37,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.31578258548161
23518.0,1,37,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.326586603351922
23666.0,0,38,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.041769575233511
23661.0,1,38,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4,,12.052573593103823
36576.0,0,1,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.500000909542793
36532.0,1,1,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.511138513050614
36605.0,1,2,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,11.34967967446296
36606.0,0,2,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,11.338542070955139
99501.0,1,3,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.554750886964849
99508.0,0,3,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.543613283457026
94014.0,0,4,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,13.49867331556066
94015.0,1,4,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,13.509810919068483
93950.0,1,5,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,13.63641189944963
93940.0,0,5,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,13.625274295941809
93109.0,1,6,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,14.844802386572113
93108.0,0,6,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,14.833664783064291
77505.0,1,7,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.25905788894258
77504.0,0,7,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.247920285434759
19947.0,0,8,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.526024876906737
19968.0,1,8,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.537162480414558
19963.0,1,9,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.387392321583317
19960.0,0,9,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.376254718075495
19904.0,0,10,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.260178966611344
19901.0,1,10,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.271316570119165
19720.0,1,11,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.242612330215154
19702.0,0,11,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.231474726707333
33137.0,1,12,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.921164109580744
33127.0,0,12,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.910026506072922
33129.0,1,13,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,13.03358352742962
33145.0,0,13,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,13.022445923921799
33131.0,1,14,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,13.043642746566913
33130.0,0,14,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,13.032505143059092
33308.0,1,15,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.588308915327497
33309.0,0,15,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.577171311819674
33062.0,1,16,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.784054570347667
33060.0,0,16,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.772916966839846
32226.0,1,17,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.316526964148528
32218.0,0,17,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.305389360640707
96778.0,1,18,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.234382623638536
96771.0,0,18,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.223245020130715
70124.0,1,19,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.932773552845104
70118.0,0,19,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.921635949337281
70122.0,1,20,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.48543744239086
70119.0,0,20,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.474299838883038
70126.0,1,21,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.087218302005688
70116.0,0,21,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.076080698497867
39501.0,1,22,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,11.681531889680175
39503.0,0,22,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,11.670394286172353
29412.0,1,23,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.65644422318362
29407.0,0,23,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.645306619675797
29577.0,1,24,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.10284762617153
29579.0,0,24,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.091710022663706
29566.0,0,25,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.21871422800439
29582.0,1,25,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.229851831512212
77062.0,0,26,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.22165516562073
77058.0,1,26,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.232792769128551
77015.0,1,27,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,11.716485813612573
77020.0,0,27,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,11.705348210104752
21403.0,1,28,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,13.131437524532256
21401.0,0,28,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,13.120299921024433
21122.0,1,29,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.654483514712018
21060.0,0,29,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.643345911204197
21220.0,1,30,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.28805540480054
21237.0,0,30,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.276917801292718
10305.0,1,31,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,13.048671734825444
10304.0,0,31,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,13.03753413131762
10306.0,0,32,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,13.048657651187368
10314.0,1,32,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,13.059795254695189
11214.0,1,33,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,13.453708665165271
11204.0,0,33,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,13.44257106165745
10023.0,0,34,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,14.736447911004456
10069.0,1,34,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,14.747585514512279
10003.0,0,35,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,14.74379778670804
10010.0,1,35,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,14.754935390215863
28468.0,1,36,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.29475856048646
28467.0,0,36,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.28362095697864
23502.0,0,37,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.318732456289062
23518.0,1,37,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.329870059796884
23666.0,0,38,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.044719446040963
23661.0,1,38,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04,,12.055857049548784
36576.0,0,1,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,12.49618876880701
36532.0,1,1,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,12.50689527702943
36605.0,1,2,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,11.345436438441777
36606.0,0,2,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,11.334729930219355
99501.0,1,3,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,12.550507650943665
99508.0,0,3,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,12.539801142721242
94014.0,0,4,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,13.494861174824877
94015.0,1,4,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,13.5055676830473
93950.0,1,5,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,13.632168663428446
93940.0,0,5,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,13.621462155206025
93109.0,1,6,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,14.840559150550929
93108.0,0,6,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,14.829852642328508
77505.0,1,7,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,12.254814652921397
77504.0,0,7,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,12.244108144698975
19947.0,0,8,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,12.522212736170953
19968.0,1,8,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,12.532919244393375
19963.0,1,9,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,12.383149085562133
19960.0,0,9,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,12.372442577339712
19904.0,0,10,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,12.25636682587556
19901.0,1,10,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,12.267073334097981
19720.0,1,11,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,12.23836909419397
19702.0,0,11,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,12.227662585971549
33137.0,1,12,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,12.916920873559562
33127.0,0,12,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,12.906214365337139
33129.0,1,13,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,13.029340291408436
33145.0,0,13,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,13.018633783186015
33131.0,1,14,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,13.03939951054573
33130.0,0,14,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,13.028693002323308
33308.0,1,15,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,12.584065679306313
33309.0,0,15,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,12.57335917108389
33062.0,1,16,2020-05,,334914.41,46.33,87.17,47.07,53.02,86.98,53.76,57.8,,12.779811334326483
